customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,dob,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2144,Maureene,Kingstne,Female,12,1978-04-11,Office Assistant IV,Property,Mass Customer,False,True,9.0,47 Kensington Avenue,2650,NSW,Australia,4,9307,71,2017-05-22,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,36668.0
2144,Maureene,Kingstne,Female,12,1978-04-11,Office Assistant IV,Property,Mass Customer,False,True,9.0,47 Kensington Avenue,2650,NSW,Australia,4,318,32,2017-05-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0
2144,Maureene,Kingstne,Female,12,1978-04-11,Office Assistant IV,Property,Mass Customer,False,True,9.0,47 Kensington Avenue,2650,NSW,Australia,4,17534,77,2017-10-21,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339.0
2144,Maureene,Kingstne,Female,12,1978-04-11,Office Assistant IV,Property,Mass Customer,False,True,9.0,47 Kensington Avenue,2650,NSW,Australia,4,2986,17,2017-10-24,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,41345.0
2145,Adrea,Quittonden,Female,44,1959-11-11,Librarian,Entertainment,Affluent Customer,False,True,19.0,9870 Brickson Park Trail,2216,NSW,Australia,8,9068,30,2017-06-19,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0
2146,Timmie,Lenden,Male,75,1967-01-25,Engineer IV,Entertainment,Mass Customer,False,False,13.0,3 Memorial Terrace,2234,NSW,Australia,10,6286,74,2017-01-04,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
2146,Timmie,Lenden,Male,75,1967-01-25,Engineer IV,Entertainment,Mass Customer,False,False,13.0,3 Memorial Terrace,2234,NSW,Australia,10,5672,36,2017-11-10,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
2147,Franzen,Kielty,Male,42,1998-11-04,Engineer IV,Entertainment,High Net Worth,False,True,1.0,4559 Sundown Trail,2148,NSW,Australia,8,287,36,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0
2147,Franzen,Kielty,Male,42,1998-11-04,Engineer IV,Entertainment,High Net Worth,False,True,1.0,4559 Sundown Trail,2148,NSW,Australia,8,8233,2,2017-05-12,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996.0
2147,Franzen,Kielty,Male,42,1998-11-04,Engineer IV,Entertainment,High Net Worth,False,True,1.0,4559 Sundown Trail,2148,NSW,Australia,8,9253,95,2017-08-27,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0
2148,Annis,Freeth,Female,78,1989-03-20,Engineer I,Manufacturing,Mass Customer,False,True,15.0,45613 Meadow Valley Center,3976,VIC,Australia,6,16030,24,2017-05-06,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,33552.0
2148,Annis,Freeth,Female,78,1989-03-20,Engineer I,Manufacturing,Mass Customer,False,True,15.0,45613 Meadow Valley Center,3976,VIC,Australia,6,2349,39,2017-05-30,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,36498.0
2148,Annis,Freeth,Female,78,1989-03-20,Engineer I,Manufacturing,Mass Customer,False,True,15.0,45613 Meadow Valley Center,3976,VIC,Australia,6,10465,28,2017-06-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0
2148,Annis,Freeth,Female,78,1989-03-20,Engineer I,Manufacturing,Mass Customer,False,True,15.0,45613 Meadow Valley Center,3976,VIC,Australia,6,11218,91,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,272,0,2017-04-30,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,15680,0,2017-05-24,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,18309,23,2017-05-31,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,11578,29,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,18018,0,2017-07-18,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,19561,0,2017-09-19,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,13084,77,2017-11-14,1.0,Cancelled,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,1588,36,2017-11-23,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
2149,Lana,Druce,Female,26,1978-05-19,Professor,Manufacturing,High Net Worth,False,False,6.0,2 Spaight Road,2210,NSW,Australia,10,9147,0,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
2150,Huntlee,Pashba,Male,75,1959-09-05,Database Administrator III,Retail,Affluent Customer,False,True,8.0,59694 1st Crossing,4503,QLD,Australia,7,9132,15,2017-01-03,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0
2150,Huntlee,Pashba,Male,75,1959-09-05,Database Administrator III,Retail,Affluent Customer,False,True,8.0,59694 1st Crossing,4503,QLD,Australia,7,8107,21,2017-03-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
2150,Huntlee,Pashba,Male,75,1959-09-05,Database Administrator III,Retail,Affluent Customer,False,True,8.0,59694 1st Crossing,4503,QLD,Australia,7,13182,58,2017-06-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172.0
2150,Huntlee,Pashba,Male,75,1959-09-05,Database Administrator III,Retail,Affluent Customer,False,True,8.0,59694 1st Crossing,4503,QLD,Australia,7,3566,9,2017-09-16,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0
2150,Huntlee,Pashba,Male,75,1959-09-05,Database Administrator III,Retail,Affluent Customer,False,True,8.0,59694 1st Crossing,4503,QLD,Australia,7,5720,59,2017-09-19,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0
2150,Huntlee,Pashba,Male,75,1959-09-05,Database Administrator III,Retail,Affluent Customer,False,True,8.0,59694 1st Crossing,4503,QLD,Australia,7,18346,92,2017-09-27,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,42458.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,680,32,2017-01-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,18591,68,2017-03-10,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,1524,31,2017-05-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,15153,65,2017-05-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,1850,64,2017-05-29,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,16470,73,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
2151,Herrick,Gammett,Male,9,1986-10-23,Database Administrator III,Entertainment,Affluent Customer,False,False,6.0,124 Fulton Crossing,4680,QLD,Australia,3,3182,68,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,15912,23,2017-04-07,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42404.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,10525,73,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,10929,51,2017-04-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35470.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,14085,2,2017-06-29,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,1227,71,2017-07-05,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,5767,5,2017-07-09,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,7077,95,2017-09-16,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,12529,28,2017-10-25,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0
2152,Junina,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,False,True,19.0,2800 Dottie Trail,3071,VIC,Australia,10,16354,7,2017-12-29,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,5622,11,2017-01-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,14724,86,2017-03-10,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,1779,0,2017-03-23,0.0,Approved,OHM Cycles,Road,medium,medium,447.25,556.0469512209452,38199.77654900773
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,812,42,2017-07-13,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,700,58,2017-08-02,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,12722,7,2017-08-13,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,5901,57,2017-10-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
2153,Jimmy,,Male,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,False,False,10.0,4 Mosinee Lane,4165,QLD,Australia,5,1891,23,2017-10-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,False,False,6.0,0799 Florence Street,2089,NSW,Australia,9,8138,0,2017-05-28,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,False,False,6.0,0799 Florence Street,2089,NSW,Australia,9,16132,45,2017-07-19,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,False,False,6.0,0799 Florence Street,2089,NSW,Australia,9,3568,21,2017-08-06,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,False,False,6.0,0799 Florence Street,2089,NSW,Australia,9,9533,10,2017-08-09,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,False,False,6.0,0799 Florence Street,2089,NSW,Australia,9,12079,32,2017-10-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
2154,Bird,Bolf,Female,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,False,False,6.0,0799 Florence Street,2089,NSW,Australia,9,18246,33,2017-11-22,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,6991,100,2017-01-06,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,2732,19,2017-01-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,11698,74,2017-03-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,8071,76,2017-05-23,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,6099,74,2017-05-27,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,8549,80,2017-06-09,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,16831,78,2017-06-17,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,3423,49,2017-07-28,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,7666,50,2017-09-12,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,16138,69,2017-11-01,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,3879,79,2017-11-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
2155,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,Manufacturing,Mass Customer,False,False,14.0,5882 American Ash Point,3214,VIC,Australia,3,5774,61,2017-12-11,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,False,True,18.0,13852 Burning Wood Terrace,2199,NSW,Australia,1,623,94,2017-03-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,False,True,18.0,13852 Burning Wood Terrace,2199,NSW,Australia,1,4818,16,2017-05-27,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,False,True,18.0,13852 Burning Wood Terrace,2199,NSW,Australia,1,5418,42,2017-06-14,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,41064.0
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,False,True,18.0,13852 Burning Wood Terrace,2199,NSW,Australia,1,16452,6,2017-06-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,40649.0
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,False,True,18.0,13852 Burning Wood Terrace,2199,NSW,Australia,1,18912,84,2017-08-20,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0
2156,Darill,Mowday,Male,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,False,True,18.0,13852 Burning Wood Terrace,2199,NSW,Australia,1,13115,89,2017-09-08,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434.0
2157,Alidia,Petyankin,Female,52,1978-01-30,Community Outreach Specialist,Property,Mass Customer,False,False,19.0,735 Eastlawn Place,4160,QLD,Australia,8,320,15,2017-06-20,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
2157,Alidia,Petyankin,Female,52,1978-01-30,Community Outreach Specialist,Property,Mass Customer,False,False,19.0,735 Eastlawn Place,4160,QLD,Australia,8,10923,96,2017-07-22,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
2158,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,False,False,6.0,6 Sauthoff Court,2144,NSW,Australia,9,3838,51,2017-02-06,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
2158,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,False,False,6.0,6 Sauthoff Court,2144,NSW,Australia,9,2675,69,2017-05-03,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
2158,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,False,False,6.0,6 Sauthoff Court,2144,NSW,Australia,9,7763,14,2017-08-29,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
2158,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,False,False,6.0,6 Sauthoff Court,2144,NSW,Australia,9,13900,95,2017-09-26,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
2158,Caesar,Begbie,Male,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,False,False,6.0,6 Sauthoff Court,2144,NSW,Australia,9,808,99,2017-11-10,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
2159,Godfrey,Bottini,Male,19,1963-10-05,Recruiter,Entertainment,High Net Worth,False,True,6.0,1788 Columbus Trail,4510,QLD,Australia,4,1740,35,2017-02-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
2159,Godfrey,Bottini,Male,19,1963-10-05,Recruiter,Entertainment,High Net Worth,False,True,6.0,1788 Columbus Trail,4510,QLD,Australia,4,16976,100,2017-04-14,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0
2159,Godfrey,Bottini,Male,19,1963-10-05,Recruiter,Entertainment,High Net Worth,False,True,6.0,1788 Columbus Trail,4510,QLD,Australia,4,5960,0,2017-07-11,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33552.0
2159,Godfrey,Bottini,Male,19,1963-10-05,Recruiter,Entertainment,High Net Worth,False,True,6.0,1788 Columbus Trail,4510,QLD,Australia,4,12003,0,2017-09-21,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
2159,Godfrey,Bottini,Male,19,1963-10-05,Recruiter,Entertainment,High Net Worth,False,True,6.0,1788 Columbus Trail,4510,QLD,Australia,4,15782,12,2017-12-12,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,False,True,15.0,32705 Shelley Junction,3172,VIC,Australia,8,16398,43,2017-01-01,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41009.0
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,False,True,15.0,32705 Shelley Junction,3172,VIC,Australia,8,4560,28,2017-02-14,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,False,True,15.0,32705 Shelley Junction,3172,VIC,Australia,8,1629,78,2017-05-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,False,True,15.0,32705 Shelley Junction,3172,VIC,Australia,8,7587,99,2017-06-20,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,False,True,15.0,32705 Shelley Junction,3172,VIC,Australia,8,16599,90,2017-09-08,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002.0
2160,Kettie,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,False,True,15.0,32705 Shelley Junction,3172,VIC,Australia,8,14050,4,2017-11-13,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0
2161,Tommie,Mardle,Male,35,1998-01-14,Paralegal,Financial Services,Mass Customer,False,False,4.0,0 Delladonna Parkway,3189,VIC,Australia,10,9569,16,2017-06-26,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
2161,Tommie,Mardle,Male,35,1998-01-14,Paralegal,Financial Services,Mass Customer,False,False,4.0,0 Delladonna Parkway,3189,VIC,Australia,10,1305,9,2017-08-28,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
2161,Tommie,Mardle,Male,35,1998-01-14,Paralegal,Financial Services,Mass Customer,False,False,4.0,0 Delladonna Parkway,3189,VIC,Australia,10,11327,55,2017-09-22,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
2161,Tommie,Mardle,Male,35,1998-01-14,Paralegal,Financial Services,Mass Customer,False,False,4.0,0 Delladonna Parkway,3189,VIC,Australia,10,10096,76,2017-10-06,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
2161,Tommie,Mardle,Male,35,1998-01-14,Paralegal,Financial Services,Mass Customer,False,False,4.0,0 Delladonna Parkway,3189,VIC,Australia,10,12354,35,2017-11-08,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
2162,Andrew,Blunt,Male,49,1974-05-09,Paralegal,Financial Services,High Net Worth,False,True,10.0,79291 3rd Circle,2760,NSW,Australia,8,13936,100,2017-02-22,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35160.0
2162,Andrew,Blunt,Male,49,1974-05-09,Paralegal,Financial Services,High Net Worth,False,True,10.0,79291 3rd Circle,2760,NSW,Australia,8,7124,84,2017-03-11,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0
2162,Andrew,Blunt,Male,49,1974-05-09,Paralegal,Financial Services,High Net Worth,False,True,10.0,79291 3rd Circle,2760,NSW,Australia,8,15811,89,2017-04-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672.0
2162,Andrew,Blunt,Male,49,1974-05-09,Paralegal,Financial Services,High Net Worth,False,True,10.0,79291 3rd Circle,2760,NSW,Australia,8,15558,84,2017-11-07,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0
2163,Tim,Guilliatt,Male,41,1996-12-25,VP Product Management,Financial Services,Mass Customer,False,True,6.0,8 Bunting Hill,2155,NSW,Australia,10,15976,33,2017-03-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527.0
2163,Tim,Guilliatt,Male,41,1996-12-25,VP Product Management,Financial Services,Mass Customer,False,True,6.0,8 Bunting Hill,2155,NSW,Australia,10,1131,0,2017-03-09,0.0,Approved,Giant Bicycles,Standard,medium,small,605.54,556.0469512209452,38199.77654900773
2163,Tim,Guilliatt,Male,41,1996-12-25,VP Product Management,Financial Services,Mass Customer,False,True,6.0,8 Bunting Hill,2155,NSW,Australia,10,13160,2,2017-04-09,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
2163,Tim,Guilliatt,Male,41,1996-12-25,VP Product Management,Financial Services,Mass Customer,False,True,6.0,8 Bunting Hill,2155,NSW,Australia,10,11257,22,2017-07-23,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,36334.0
